soc_code,raw_aei_score,mean_importance,std_importance,high_importance_count,mean_level,weighted_exposure_index,aei_score,risk_band,aioe_title,aioe_target,occupation_title,description
47-2044,0.5077599636423809,0.4144230769230769,0.1472639481930514,3,0.41375,0.5077599636423809,0.2248191764900575,Green,Tile and Marble Setters,-1.22543,Tile and Stone Setters,"Apply hard tile, stone, and comparable materials to walls, floors, ceilings, countertops, and roof decks."
47-2051,0.48989182194535,0.4457211538461539,0.1412074476408053,6,0.4148076923076923,0.48989182194535,0.1362135155887715,Green,Cement Masons and Concrete Finishers,-1.777407,Cement Masons and Concrete Finishers,"Smooth and finish surfaces of poured concrete, such as floors, walks, sidewalks, roads, or curbs using a variety of hand and power tools. Align forms for sidewalks, curbs, or gutters; patch voids; and use saws to cut expansion joints."
47-2053,0.4877553550853216,0.4104807692307692,0.1330846686688244,4,0.4145512820512821,0.4877553550853216,0.1256190698239963,Green,Terrazzo Workers and Finishers,-1.776065,Terrazzo Workers and Finishers,"Apply a mixture of cement, sand, pigment, or marble chips to floors, stairways, and cabinet fixtures to fashion durable and decorative surfaces."
47-2061,0.4905535267244789,0.4284134615384615,0.1376777183459955,4,0.4302243589743589,0.4905535267244789,0.1394948187186879,Green,Construction Laborers,-1.622988,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers."
47-2071,0.5058493094307849,0.4105288461538461,0.1301143318303642,2,0.4183333333333333,0.5058493094307849,0.2153445046387357,Green,"Paving, Surfacing, and Tamping Equipment Operators",-1.184739,"Paving, Surfacing, and Tamping Equipment Operators","Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways or for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators."
47-2072,0.5087461081211214,0.436201923076923,0.1604714946165347,7,0.4223076923076923,0.5087461081211214,0.2297093315360902,Green,Pile-Driver Operators,-1.220009,Pile Driver Operators,"Operate pile drivers mounted on skids, barges, crawler treads, or locomotive cranes to drive pilings for retaining walls, bulkheads, and foundations of structures such as buildings, bridges, and piers."
47-2073,0.5216558099011657,0.4391826923076923,0.1604846528868639,6,0.4455128205128205,0.5216558099011657,0.2937267698156069,Green,Operating Engineers and Other Construction Equipment Operators,-0.8815078,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties."
47-2081,0.4924745252015872,0.4228365384615384,0.1425615010440745,6,0.4092307692307692,0.4924745252015872,0.1490207863621407,Green,Drywall and Ceiling Tile Installers,-1.647971,Drywall and Ceiling Tile Installers,"Apply plasterboard or other wallboard to ceilings or interior walls of buildings. Apply or mount acoustical tiles or blocks, strips, or sheets of shock-absorbing materials to ceilings and walls of buildings to reduce or reflect sound. Materials may be of decorative quality. Includes lathers who fasten wooden, metal, or rockboard lath to walls, ceilings, or partitions of buildings to provide support base for plaster, fireproofing, or acoustical material."
47-2082,0.4999637050142709,0.3400480769230769,0.12975891142526,0,0.3320833333333333,0.4999637050142709,0.1861586005883214,Green,Tapers,-1.540774,Tapers,Seal joints between plasterboard or other wallboard to prepare wall surface for painting or papering.
47-2111,0.5212540409100925,0.4935096153846154,0.1463445601923364,10,0.4948397435897436,0.5212540409100925,0.2917344525625154,Green,Electricians,-0.7796905,Electricians,"Install, maintain, and repair electrical wiring, equipment, and fixtures. Ensure that work is in accordance with relevant codes. May install or service street lights, intercom systems, or electrical control systems."
47-2121,0.5024810469705739,0.3990384615384615,0.1422457775710844,2,0.4008333333333333,0.5024810469705739,0.1986417536511736,Green,Glaziers,-1.388901,Glaziers,"Install glass in windows, skylights, store fronts, and display cases, or on surfaces, such as building fronts, interior walls, ceilings, and tabletops."
47-2131,0.4958519665606227,0.4154326923076923,0.1297553515782589,3,0.4106089743589743,0.4958519665606227,0.1657690542484652,Green,"Insulation Workers, Floor, Ceiling, and Wall",-1.618772,"Insulation Workers, Floor, Ceiling, and Wall","Line and cover structures with insulating materials. May work with batt, roll, or blown insulation materials."
47-2132,0.5036967858147696,0.3914903846153846,0.1313674867400537,0,0.3874999999999999,0.5036967858147696,0.2046704356260442,Green,"Insulation Workers, Mechanical",-1.268615,"Insulation Workers, Mechanical","Apply insulating materials to pipes or ductwork, or other mechanical systems in order to help control and maintain temperature."
47-2141,0.494870834895103,0.3571153846153846,0.1499055132272579,1,0.3702243589743589,0.494870834895103,0.1609037570548013,Green,"Painters, Construction and Maintenance",-1.58799,"Painters, Construction and Maintenance","Paint walls, equipment, buildings, bridges, and other structural surfaces, using brushes, rollers, and spray guns. May remove old paint to prepare surface prior to painting. May mix colors or oils to obtain desired color or consistency."
47-2142,0.4928825440207653,0.3606730769230769,0.1678512671634805,3,0.3633333333333333,0.4928825440207653,0.151044095654536,Green,Paperhangers,-1.72753,Paperhangers,"Cover interior walls or ceilings of rooms with decorative wallpaper or fabric, or attach advertising posters on surfaces such as walls and billboards. May remove old materials or prepare surfaces to be papered."
47-2151,0.5070657972298269,0.3858653846153846,0.1358162366980824,2,0.410801282051282,0.5070657972298269,0.2213769005778379,Green,Pipelayers,-1.225611,Pipelayers,"Lay pipe for storm or sanitation sewers, drains, and water mains. Perform any combination of the following tasks: grade trenches or culverts, position pipe, or seal joints."
47-2152,0.5147480423354897,0.4511057692307692,0.1233895420892304,16,0.4533814102564103,0.5147480423354897,0.2594720990788677,Green,"Plumbers, Pipefitters, and Steamfitters",-1.121219,"Plumbers, Pipefitters, and Steamfitters","Assemble, install, alter, and repair pipelines or pipe systems that carry water, steam, air, or other liquids or gases. May install heating and cooling equipment and mechanical control systems. Includes sprinkler fitters."
47-2161,0.4885783577629561,0.4259615384615384,0.1322895608257472,5,0.415,0.4885783577629561,0.1297002270820817,Green,Plasterers and Stucco Masons,-1.755588,Plasterers and Stucco Masons,"Apply interior or exterior plaster, cement, stucco, or similar materials. May also set ornamental plaster."
47-2171,0.4815078973800696,0.4341826923076923,0.139547343461347,6,0.4206730769230769,0.4815078973800696,0.0946387850068754,Green,Reinforcing Iron and Rebar Workers,-1.970997,Reinforcing Iron and Rebar Workers,"Position and secure steel bars or mesh in concrete forms in order to reinforce concrete. Use a variety of fasteners, rod-bending machines, blowtorches, and hand tools. Includes rod busters."
47-2181,0.4880014002586708,0.4459134615384615,0.1431671079390302,8,0.4322115384615385,0.4880014002586708,0.1268391740500446,Green,Roofers,-1.752941,Roofers,"Cover roofs of structures with shingles, slate, asphalt, aluminum, wood, or related materials. May spray roofs, sidings, and walls with material to bind, seal, insulate, or soundproof sections of structures."
47-2211,0.5121937459478147,0.4445192307692308,0.1276897266407629,2,0.4391025641025641,0.5121937459478147,0.2468056940656753,Green,Sheet Metal Workers,-1.174972,Sheet Metal Workers,"Fabricate, assemble, install, and repair sheet metal products and equipment, such as ducts, control boxes, drainpipes, and furnace casings. Work may involve any of the following: setting up and operating fabricating machines to cut, bend, and straighten sheet metal; shaping metal over anvils, blocks, or forms using hammer; operating soldering and welding equipment to join sheet metal parts; or inspecting, assembling, and smoothing seams and joints of burred surfaces. Includes sheet metal duct installers who install prefabricated sheet metal ducts used for heating, air conditioning, or other purposes."
